NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,x,y
2170108101.0,101,고잔동794,0,126.8234407,37.31469186
2170143000.0,101,고잔동802,0,126.8280281,37.31451641
2170143100.0,101,고잔동802,0,126.8290905,37.31445809
2170144200.0,101,고잔동835,0,126.8377523,37.3142165
2160037900.0,101,안산시단원구선거관리위원회,0,126.8495869,37.29803154
2170027601.0,101,안산5교사거리,0,126.8418461,37.31400675
2160010100.0,101,이디야커피안산반월공원점,0,126.8663414,37.29016275
2160010600.0,101,사리역,0,126.8564544,37.29066543
2160011200.0,103,속성변화점,0,126.8570812,37.29287975
2160011800.0,101,푸른하늘교회,0,126.862918,37.29355046
2160014201.0,101,사동1612,0,126.8367863,37.30181324
2160015400.0,101,새누리장애인부모연대안산지부,0,126.8456417,37.30124099
2160016200.0,101,용신고가삼거리,1,126.859776,37.30181328
2160016400.0,104,용신고가차도,0,126.8562997,37.3019929
2160017500.0,101,예향교회,1,126.8521779,37.30325443
2160020100.0,101,나눔과섬김교회,0,126.8474464,37.30571478
2160021803.0,101,이동734,0,126.8481426,37.30790028
2160022900.0,101,사리수산물,0,126.8441634,37.30887712
2160023900.0,101,아이뜰어린이집,0,126.8599298,37.31067031
2160025301.0,101,이동765,1,126.8463784,37.31445048
2160110800.0,101,이동768,0,126.8461765,37.31201681
2160111200.0,101,학현초교사거리,0,126.8479764,37.3119085
2160111800.0,101,학현초등학교,0,126.8468265,37.30985039
2160112400.0,103,속성변화점,0,126.8445642,37.30725901
2160113200.0,101,안산제일교회교차로,0,126.8440767,37.30629228
2170019300.0,103,속성변화점,0,126.8211954,37.3069639
2170020801.0,101,고잔동805,0,126.8269333,37.30865084
2170021500.0,104,화정15교,0,126.8209161,37.30819309
2170022000.0,101,산돌교회,0,126.8169669,37.30840293
2170024402.0,101,고잔동805,0,126.8286525,37.30981739
2170032300.0,101,하이마트사거리,1,126.8303079,37.31520593
2170038000.0,101,IBK미소금융재단,0,126.82785,37.3194674
2170039300.0,101,중앙중학교사거리,1,126.8406159,37.32061137
2170108503.0,101,고잔동794,0,126.8243273,37.31381353
2170139100.0,102,롯데백화점,0,126.8348525,37.31770775
2170140300.0,101,초지동769,0,126.818954,37.31374144
2170143700.0,101,고잔동819,0,126.8322028,37.31143346
2170143800.0,101,고잔동809,0,126.8275532,37.30862542
2330380800.0,101,송산그린시티,0,126.8167584,37.28609546
2160027300.0,101,성포동행정복지센터삼거리,0,126.8494183,37.32019046
2170028101.0,103,속성변화점,0,126.8376388,37.31207197
2330499500.0,101,새솔동174,0,126.8186901,37.28769894
2160009602.0,101,시곡초등학교,0,126.8516609,37.28965313
2160018400.0,101,주공5단지사거리,1,126.8570485,37.3043565
2160018600.0,101,성안초교사거리,0,126.8522631,37.30447934
2160021300.0,101,안산9교,0,126.8422858,37.30705234
2160112200.0,101,이동728,0,126.8501887,37.30930881
2160113700.0,101,굿모닝오피스텔교차로,0,126.8470891,37.30612653
2160113900.0,101,이동737,0,126.8509136,37.30727571
2170016600.0,101,화정16교삼거리,0,126.8197191,37.30499996
2170020100.0,101,그린시티교회,1,126.8324627,37.30756565
2170029101.0,101,고잔동804,0,126.8275023,37.3145472
2170030101.0,101,중앙역주차장교차로,0,126.8365305,37.3142683
2170031700.0,101,중앙역주차장교차로,1,126.8365792,37.31485706
2170035500.0,103,속성변화점,0,126.8427268,37.31773118
2170036200.0,101,한국농어촌공사화안사업단,0,126.8277414,37.31804096
2170108000.0,101,대성빌딩,0,126.8232905,37.31284802
2170144400.0,101,고잔동835,0,126.840602,37.31406654
2160005100.0,101,코웨이성포대리점,1,126.8548586,37.31481093
2160001000.0,104,본오지하차도,0,126.8561925,37.28464853
2160011100.0,101,사동1644,1,126.8212636,37.29175537
2160012000.0,101,용신1교,0,126.8573219,37.2937304
2160012001.0,101,사동1439-1,0,126.855072,37.29398676
2160012900.0,101,반월농협본오지점,0,126.8630849,37.29673565
2160013500.0,103,속성변화점,0,126.8667289,37.29789915
2160015700.0,101,안산심인당,0,126.8471594,37.30153453
2160018000.0,104,안산8교사거리,0,126.8357832,37.30356215
2160018300.0,101,수인선지하차도,0,126.8592922,37.30433765
2160019900.0,101,행복한이동어린이집,1,126.8584648,37.30549334
2160020801.0,101,이동736,0,126.8489299,37.30684438
2160022100.0,101,예지슬어린이집,0,126.8602451,37.30805393
2160023501.0,101,이동726,1,126.8506674,37.31093014
2160023800.0,101,안산서현교회,0,126.8638281,37.31020243
2160024201.0,101,송호고등학교,1,126.8461508,37.31161658
2160087700.0,104,송산교동측,0,126.8224219,37.2900745
2160110700.0,101,이동768,0,126.846264,37.31297503
2160111700.0,101,이동746,0,126.8468015,37.3094671
2160112000.0,101,이동728,0,126.8503637,37.31077531
2160112800.0,101,사동1598,0,126.8448767,37.30375942
2160114900.0,102,사동1345-1,0,126.8498139,37.28971107
2170006400.0,101,안산우체국교차로,1,126.8258522,37.31719581
2170015600.0,103,속성변화점,0,126.8275948,37.3045614
2170024500.0,101,검찰사거리,0,126.8270467,37.30990228
2170024501.0,101,수원지방검찰청안산지청,1,126.8271845,37.31142473
2170025900.0,101,영광장로교회,0,126.8171151,37.31042843
2170028502.0,101,고잔동825,1,126.8322515,37.31236339
2170029600.0,101,화정12교,1,126.8217142,37.312937
2170030100.0,103,속성변화점,0,126.8364727,37.31356899
2170036800.0,101,안산1교,0,126.8417774,37.31876543
2170107500.0,101,상록교회,0,126.8205232,37.31434675
2170107800.0,101,애스톤하우스,0,126.8218512,37.31501921
2170108200.0,101,디오컨벤션웨딩홀,0,126.8234645,37.31493778
2170108501.0,101,고잔동794,0,126.8247522,37.31380153
2170139500.0,101,초지동766,0,126.8202663,37.31510796
2170143300.0,101,고잔동818,0,126.8324277,37.3142748
2170143600.0,101,고잔동819,0,126.8312029,37.31149178
2170144000.0,101,고잔동820,0,126.8309404,37.30842546
2170144800.0,101,고잔동842,0,126.8413644,37.31290834
2160119401.0,101,GS더프레시,1,126.8312655,37.28541518
2160037700.0,101,한양대내부,0,126.8393492,37.29612961
2170027600.0,101,안산6교사거리,1,126.8415887,37.31185815
2170027603.0,101,고잔동835,0,126.8417125,37.31289182
2170028500.0,101,커피랑도서관안산고잔점,1,126.8328658,37.31233018
2170028602.0,101,고잔동799,1,126.8289268,37.3125437
2170031900.0,101,자동차부분정비안산조합,0,126.8330959,37.31505087
2170032800.0,101,고잔역사거리,1,126.825736,37.31550784
2160009500.0,101,명신2교,0,126.8557206,37.28801046
2170024401.0,101,고잔동800,0,126.8299918,37.31141435
2160002102.0,101,대우6차아파트교차로,1,126.8209317,37.29759509
2160005700.0,101,터미널사거리,1,126.8450857,37.31618871
2160008700.0,103,속성변화점,0,126.8493463,37.284895
2160010400.0,101,아름다운교회,0,126.8628351,37.29027496
2160010700.0,103,속성변화점,0,126.8539372,37.29074084
2160015203.0,101,사동1622,0,126.8399248,37.3028595
2160019100.0,101,의류타운사거리,1,126.8435427,37.30471856
2160019500.0,101,KB국민은행안산사동지점,0,126.8454657,37.30517209
2160019504.0,101,사동1593,0,126.8455416,37.30620961
2160019700.0,101,이동행정복지센터,0,126.861243,37.30527324
2160020101.0,101,사동1602,0,126.849631,37.30571791
2160022200.0,101,물의나라,1,126.8534287,37.30812962
2160110600.0,101,이동768,0,126.8463515,37.31394992
2160111100.0,101,이동771,0,126.8481888,37.313325
2160112300.0,101,성안중사거리,0,126.846914,37.30405106
2170107202.0,101,초지동765,0,126.8179307,37.31415926
2170107502.0,101,초지동768,0,126.8190147,37.31444732
2170143500.0,101,고잔동806,0,126.8287781,37.31136678
2170146301.0,105,안산시 상록구-안산시 단원구,0,126.8430317,37.31628403
2160005300.0,101,이동616,0,126.8570334,37.31527103
2160002100.0,101,사리사거리,1,126.8265934,37.29694071
2160002103.0,101,사동1628,0,126.8286833,37.2891914
2160002104.0,101,GS충전소해안로,0,126.8293831,37.28717212
2160006300.0,101,이전삼거리,0,126.855541,37.31987812
2160011600.0,101,사동1643,1,126.8228799,37.2933694
2160011900.0,101,용신1교,1,126.8586424,37.29369134
2160016300.0,101,용신고가삼거리,1,126.8584568,37.30187065
2160016900.0,101,뉴라성관광호텔,0,126.8633625,37.30251962
2160017600.0,101,서원호텔사거리,1,126.8498433,37.30330584
2160018901.0,101,사동1595,0,126.8448863,37.30468438
2160019400.0,101,신성어린이집,0,126.8635236,37.305191
2160021500.0,101,신일축산,0,126.8612879,37.3074459
2160025000.0,101,예샘교회,0,126.8642861,37.31234018
2160111900.0,101,이동728,0,126.8482014,37.31037534
2160112100.0,101,이동728,0,126.8492513,37.31010038
2160114300.0,101,사동1613,0,126.8371274,37.30194291
2170005701.0,101,안산교,1,126.8419579,37.31633928
